project_id,sov_line_id,scheduled_value,total_billed,pct_complete,pct_billed,billing_gap,retention_held,total_co_amount,underbilling_flag,overbilling_flag,closeout_flag,retention_flag,true_closeout_issue,co_flag,underbilling_points,overbilling_points,closeout_points,co_points,risk_score
PRJ-2018-024,PRJ-2018-024-SOV-11,742600,723800,95.98045410819469,97.46835443037975,-1.4879003221850553,2045490.0,510500.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-024,PRJ-2018-024-SOV-12,1157400,1126200,100.0,97.30430274753759,2.695697252462409,2045490.0,433900.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-024,PRJ-2018-024-SOV-13,480000,468200,100.0,97.54166666666667,2.4583333333333286,2045490.0,149100.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-024,PRJ-2018-024-SOV-14,539400,526200,83.75995637388557,97.55283648498332,-13.792880111097745,2045490.0,1768300.0,False,True,False,True,False,1,0,1,0,3,4
PRJ-2018-024,PRJ-2018-024-SOV-15,311600,303600,91.34342929742246,97.43260590500643,-6.0891766075839655,2045490.0,-176100.0,False,True,False,True,False,0,0,1,0,0,1
PRJ-2018-025,PRJ-2018-025-SOV-01,1583500,1583500,100.0,100.0,0.0,1976200.0,213500.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-025,PRJ-2018-025-SOV-02,550300,550300,100.0,100.0,0.0,1976200.0,-115100.0,False,False,False,True,False,0,0,0,0,0,0
PRJ-2018-025,PRJ-2018-025-SOV-03,1646500,1644400,100.0,99.87245672638932,0.12754327361068363,1976200.0,519600.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-025,PRJ-2018-025-SOV-04,2254500,2251500,88.24346409908114,99.86693280106454,-11.623468701983398,1976200.0,379300.0,False,True,False,True,False,1,0,1,0,3,4
PRJ-2018-025,PRJ-2018-025-SOV-05,2111400,2110300,98.96946652659203,99.94790186606043,-0.9784353394684047,1976200.0,65600.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-025,PRJ-2018-025-SOV-06,852500,851300,100.0,99.85923753665689,0.14076246334310838,1976200.0,0.0,False,False,True,True,False,0,0,0,0,0,0
PRJ-2018-025,PRJ-2018-025-SOV-07,3120200,3116600,100.0,99.88462278059099,0.11537721940901235,1976200.0,685300.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-025,PRJ-2018-025-SOV-08,1590200,1586600,100.0,99.77361338196454,0.22638661803546256,1976200.0,379300.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-025,PRJ-2018-025-SOV-09,1585900,1583400,87.69279066675321,99.84236080459046,-12.149570137837244,1976200.0,0.0,False,True,False,True,False,0,0,1,0,0,1
PRJ-2018-025,PRJ-2018-025-SOV-10,1771100,1729000,86.0205683046299,97.62294619163232,-11.602377887002419,1976200.0,310200.0,False,True,False,True,False,1,0,1,0,3,4
PRJ-2018-025,PRJ-2018-025-SOV-11,786700,767000,100.0,97.49586881911783,2.504131180882169,1976200.0,109800.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-025,PRJ-2018-025-SOV-12,797200,777800,100.0,97.56648268941295,2.4335173105870496,1976200.0,323300.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-025,PRJ-2018-025-SOV-13,519300,508500,94.34306854032256,97.92027729636048,-3.577208756037919,1976200.0,444900.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-025,PRJ-2018-025-SOV-14,477500,466900,94.84380397013098,97.78010471204188,-2.936300741910898,1976200.0,830200.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-025,PRJ-2018-025-SOV-15,240200,234900,100.0,97.79350541215653,2.2064945878434656,1976200.0,1084200.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-026,PRJ-2018-026-SOV-01,412900,412900,98.5022167753675,100.0,-1.4977832246324994,545350.0,0.0,False,False,False,True,False,0,0,0,0,0,0
PRJ-2018-026,PRJ-2018-026-SOV-02,139500,139500,98.75684198714757,100.0,-1.243158012852433,545350.0,178800.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-026,PRJ-2018-026-SOV-03,597200,596400,99.56959693846728,99.8660415271266,-0.29644458865931256,545350.0,0.0,False,False,False,True,False,0,0,0,0,0,0
PRJ-2018-026,PRJ-2018-026-SOV-04,523200,522400,99.47669583002158,99.84709480122325,-0.3703989712016664,545350.0,164600.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-026,PRJ-2018-026-SOV-05,573700,573000,98.45996521863195,99.8779850095869,-1.4180197909549435,545350.0,244200.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-026,PRJ-2018-026-SOV-06,277300,277100,100.0,99.92787594662819,0.07212405337180883,545350.0,87800.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-026,PRJ-2018-026-SOV-07,630400,629600,94.54744893883156,99.8730964467005,-5.325647507868936,545350.0,120500.0,False,True,False,True,False,1,0,1,0,3,4
PRJ-2018-026,PRJ-2018-026-SOV-08,598200,597100,100.0,99.81611501170177,0.18388498829823163,545350.0,104400.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-026,PRJ-2018-026-SOV-09,482500,482100,100.0,99.91709844559585,0.08290155440414537,545350.0,125000.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-026,PRJ-2018-026-SOV-10,431100,420600,84.11233772503364,97.56437021572721,-13.452032490693568,545350.0,183400.0,False,True,False,True,False,1,0,1,0,3,4
PRJ-2018-026,PRJ-2018-026-SOV-11,246900,240800,100.0,97.52936411502633,2.4706358849736745,545350.0,0.0,False,False,True,True,False,0,0,0,0,0,0
PRJ-2018-026,PRJ-2018-026-SOV-12,217500,212300,100.0,97.60919540229885,2.3908045977011483,545350.0,100600.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-026,PRJ-2018-026-SOV-13,172100,168200,100.0,97.73387565368972,2.266124346310278,545350.0,205100.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-026,PRJ-2018-026-SOV-14,115400,113000,100.0,97.92027729636048,2.0797227036395185,545350.0,0.0,False,False,True,True,False,0,0,0,0,0,0
PRJ-2018-026,PRJ-2018-026-SOV-15,70100,68500,100.0,97.71754636233952,2.282453637660481,545350.0,132200.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-027,PRJ-2018-027-SOV-01,868400,868400,100.0,100.0,0.0,1448520.0,308800.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-027,PRJ-2018-027-SOV-02,501200,501200,94.33737752891804,100.0,-5.66262247108196,1448520.0,500600.0,False,True,False,True,False,1,0,1,0,3,4
PRJ-2018-027,PRJ-2018-027-SOV-03,1631500,1627400,100.0,99.74869751762182,0.2513024823781791,1448520.0,256900.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-027,PRJ-2018-027-SOV-04,1679300,1675800,100.0,99.79157982492706,0.20842017507294486,1448520.0,359800.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-027,PRJ-2018-027-SOV-05,1352900,1351800,95.27342643463531,99.91869317761845,-4.645266742983139,1448520.0,55800.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-027,PRJ-2018-027-SOV-06,634200,632800,100.0,99.77924944812362,0.22075055187637815,1448520.0,55800.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-027,PRJ-2018-027-SOV-07,2524600,2519600,86.41241846191804,99.80194882357601,-13.389530361657975,1448520.0,0.0,False,True,False,True,False,0,0,1,0,0,1
PRJ-2018-027,PRJ-2018-027-SOV-08,1239200,1236900,89.95007819238579,99.81439638476436,-9.864318192378576,1448520.0,-217900.0,False,True,False,True,False,0,0,1,0,0,1
PRJ-2018-027,PRJ-2018-027-SOV-09,1170800,1170200,100.0,99.94875298940894,0.051247010591055187,1448520.0,162100.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-027,PRJ-2018-027-SOV-10,881100,860300,100.0,97.63931449324707,2.3606855067529295,1448520.0,854900.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-027,PRJ-2018-027-SOV-11,635200,619400,100.0,97.51259445843829,2.4874055415617136,1448520.0,249900.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-027,PRJ-2018-027-SOV-12,620800,606100,87.15516906041348,97.63208762886599,-10.476918568452504,1448520.0,0.0,False,True,False,True,False,0,0,1,0,0,1
PRJ-2018-027,PRJ-2018-027-SOV-13,311800,305200,100.0,97.88325849903784,2.1167415009621635,1448520.0,71200.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-027,PRJ-2018-027-SOV-14,301900,295000,98.31367783505597,97.71447499171911,0.5992028433368546,1448520.0,55800.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-027,PRJ-2018-027-SOV-15,220100,215100,99.45597317087544,97.72830531576557,1.7276678551098712,1448520.0,344000.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-028,PRJ-2018-028-SOV-01,711600,711600,89.80616182325795,100.0,-10.193838176742048,1028250.0,214200.0,False,True,False,True,False,1,0,1,0,3,4
PRJ-2018-028,PRJ-2018-028-SOV-02,233200,233200,100.0,100.0,0.0,1028250.0,320000.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-028,PRJ-2018-028-SOV-03,969500,968900,100.0,99.93811242908716,0.06188757091284458,1028250.0,49200.0,False,False,True,True,False,1,0,0,0,2,2
PRJ-2018-028,PRJ-2018-028-SOV-04,1357000,1355000,100.0,99.85261606484893,0.14738393515106907,1028250.0,0.0,False,False,True,True,False,0,0,0,0,0,0
PRJ-2018-028,PRJ-2018-028-SOV-05,899900,898800,100.0,99.87776419602177,0.12223580397822786,1028250.0,246500.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-028,PRJ-2018-028-SOV-06,579100,577600,100.0,99.74097737869107,0.2590226213089295,1028250.0,211800.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-028,PRJ-2018-028-SOV-07,1340100,1337600,91.65722197657492,99.81344675770465,-8.156224781129737,1028250.0,-85700.0,False,True,False,True,False,0,0,1,0,0,1
PRJ-2018-028,PRJ-2018-028-SOV-08,1116000,1113700,100.0,99.79390681003584,0.20609318996416448,1028250.0,0.0,False,False,True,True,False,0,0,0,0,0,0
PRJ-2018-028,PRJ-2018-028-SOV-09,647500,646800,99.76702249708784,99.89189189189189,-0.12486939480405113,1028250.0,0.0,False,False,False,True,False,0,0,0,0,0,0
PRJ-2018-028,PRJ-2018-028-SOV-10,903800,882900,93.0479650562871,97.68754149148042,-4.6395764351933195,1028250.0,-85700.0,False,False,False,True,False,0,0,0,0,0,0
PRJ-2018-028,PRJ-2018-028-SOV-11,461200,450100,97.51116202706491,97.59323503902863,-0.08207301196371475,1028250.0,85800.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-028,PRJ-2018-028-SOV-12,451000,440400,100.0,97.64966740576496,2.3503325942350415,1028250.0,-10300.0,False,False,True,True,False,0,0,0,0,0,0
PRJ-2018-028,PRJ-2018-028-SOV-13,282400,276000,84.1972897772385,97.73371104815864,-13.536421270920144,1028250.0,376800.0,False,True,False,True,False,1,0,1,0,3,4
PRJ-2018-028,PRJ-2018-028-SOV-14,253300,247800,99.13905746986703,97.82866166600868,1.3103958038583414,1028250.0,-85700.0,False,False,False,True,False,0,0,0,0,0,0
PRJ-2018-028,PRJ-2018-028-SOV-15,145400,142100,90.95512257561705,97.73039889958734,-6.775276323970289,1028250.0,430700.0,False,True,False,True,False,1,0,1,0,3,4
PRJ-2018-029,PRJ-2018-029-SOV-01,616600,616600,100.0,100.0,0.0,946460.0,0.0,False,False,False,True,False,0,0,0,0,0,0
PRJ-2018-029,PRJ-2018-029-SOV-02,306800,306800,100.0,100.0,0.0,946460.0,557900.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-029,PRJ-2018-029-SOV-03,1029900,1027400,100.0,99.75725798621225,0.24274201378774762,946460.0,0.0,False,False,True,True,False,0,0,0,0,0,0
PRJ-2018-029,PRJ-2018-029-SOV-04,980000,978100,100.0,99.8061224489796,0.1938775510204067,946460.0,427400.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-029,PRJ-2018-029-SOV-05,781400,779800,98.95409714103742,99.7952393140517,-0.8411421730142763,946460.0,488700.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-029,PRJ-2018-029-SOV-06,470900,470200,87.19090413718692,99.85134848163092,-12.660444344444002,946460.0,0.0,False,True,False,True,False,0,0,1,0,0,1
PRJ-2018-029,PRJ-2018-029-SOV-07,1449400,1448300,94.15567312640793,99.9241065268387,-5.768433400430766,946460.0,307200.0,False,True,False,True,False,1,0,1,0,3,4
PRJ-2018-029,PRJ-2018-029-SOV-08,1242600,1238700,93.77297077010938,99.6861419604056,-5.913171190296225,946460.0,499700.0,False,True,False,True,False,1,0,1,0,3,4
PRJ-2018-029,PRJ-2018-029-SOV-09,700100,698200,100.0,99.72861019854307,0.2713898014569338,946460.0,294400.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-029,PRJ-2018-029-SOV-10,568300,553500,98.99034077699228,97.39574168572936,1.5945990912629213,946460.0,181500.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-029,PRJ-2018-029-SOV-11,376100,367100,100.0,97.60701940973145,2.39298059026855,946460.0,622200.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-029,PRJ-2018-029-SOV-12,525700,512400,94.13515225217432,97.47003994673769,-3.3348876945633634,946460.0,191900.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-029,PRJ-2018-029-SOV-13,195600,191300,100.0,97.80163599182005,2.1983640081799507,946460.0,0.0,False,False,True,True,False,0,0,0,0,0,0
PRJ-2018-029,PRJ-2018-029-SOV-14,180800,176800,85.70054276942135,97.78761061946902,-12.087067850047674,946460.0,905400.0,False,True,False,True,False,1,0,1,0,3,4
PRJ-2018-029,PRJ-2018-029-SOV-15,101800,99400,83.53890520183933,97.64243614931237,-14.103530947473047,946460.0,376400.0,False,True,False,True,False,1,0,1,0,3,4
PRJ-2018-030,PRJ-2018-030-SOV-01,1010600,1010600,96.06280474313623,100.0,-3.937195256863774,1549120.0,-136900.0,False,False,False,True,False,0,0,0,0,0,0
PRJ-2018-030,PRJ-2018-030-SOV-02,403200,403200,95.18654627394699,100.0,-4.813453726053012,1549120.0,0.0,False,False,False,True,False,0,0,0,0,0,0
PRJ-2018-030,PRJ-2018-030-SOV-03,1747300,1743900,86.75080953888788,99.80541406741831,-13.054604528530433,1549120.0,578500.0,False,True,False,True,False,1,0,1,0,3,4
PRJ-2018-030,PRJ-2018-030-SOV-04,1701600,1700300,100.0,99.92360131640808,0.07639868359191837,1549120.0,132900.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-030,PRJ-2018-030-SOV-05,1374500,1373200,100.0,99.90542015278282,0.09457984721717594,1549120.0,0.0,False,False,True,True,False,0,0,0,0,0,0
PRJ-2018-030,PRJ-2018-030-SOV-06,629700,629300,100.0,99.93647768778784,0.06352231221215732,1549120.0,715600.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-030,PRJ-2018-030-SOV-07,2521100,2513500,100.0,99.69854428622426,0.3014557137757379,1549120.0,44000.0,False,False,True,True,False,1,0,0,0,2,2
PRJ-2018-030,PRJ-2018-030-SOV-08,1433100,1428300,97.99324913171381,99.66506175423906,-1.6718126225252519,1549120.0,278000.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-030,PRJ-2018-030-SOV-09,912100,909900,100.0,99.75879837737091,0.24120162262909162,1549120.0,0.0,False,False,True,True,False,0,0,0,0,0,0
PRJ-2018-030,PRJ-2018-030-SOV-10,1343700,1309800,98.07259083582827,97.4771154275508,0.5954754082774656,1549120.0,272700.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-030,PRJ-2018-030-SOV-11,710700,692700,97.64499336338267,97.46728577458843,0.17770758879423454,1549120.0,173900.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-030,PRJ-2018-030-SOV-12,621600,605600,91.56236124502875,97.42599742599742,-5.863636180968669,1549120.0,-136900.0,False,True,False,True,False,0,0,1,0,0,1
PRJ-2018-030,PRJ-2018-030-SOV-13,516300,503500,100.0,97.52082122796824,2.4791787720317586,1549120.0,912100.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-030,PRJ-2018-030-SOV-14,411800,402200,100.0,97.66877124817873,2.3312287518212713,1549120.0,790400.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-030,PRJ-2018-030-SOV-15,271700,265200,94.23880976082908,97.60765550239235,-3.3688457415632627,1549120.0,483900.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-031,PRJ-2018-031-SOV-01,2772600,2772600,87.50919896511917,100.0,-12.490801034880832,4022740.0,627500.0,False,True,False,True,False,1,0,1,0,3,4
PRJ-2018-031,PRJ-2018-031-SOV-02,1010400,1010400,88.18775013984161,100.0,-11.812249860158389,4022740.0,0.0,False,True,False,True,False,0,0,1,0,0,1
PRJ-2018-031,PRJ-2018-031-SOV-03,4227200,4222800,100.0,99.89591218773657,0.10408781226342967,4022740.0,0.0,False,False,True,True,False,0,0,0,0,0,0
PRJ-2018-031,PRJ-2018-031-SOV-04,4917900,4915200,100.0,99.94509851765999,0.05490148234001424,4022740.0,464300.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-031,PRJ-2018-031-SOV-05,3125600,3122500,89.69813408602431,99.90081904274379,-10.20268495671948,4022740.0,0.0,False,True,False,True,False,0,0,1,0,0,1
PRJ-2018-031,PRJ-2018-031-SOV-06,1588900,1585500,91.72591818022107,99.78601548240921,-8.06009730218814,4022740.0,0.0,False,True,False,True,False,0,0,1,0,0,1
PRJ-2018-031,PRJ-2018-031-SOV-07,6550600,6543600,100.0,99.89313955973499,0.10686044026500952,4022740.0,426100.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-031,PRJ-2018-031-SOV-08,3415800,3407400,90.31883186356266,99.75408396276129,-9.435252099198621,4022740.0,0.0,False,True,False,True,False,0,0,1,0,0,1
PRJ-2018-031,PRJ-2018-031-SOV-09,3010900,3005700,100.0,99.82729416453552,0.17270583546448393,4022740.0,776400.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-031,PRJ-2018-031-SOV-10,3682200,3597100,95.13834089663077,97.68888164684157,-2.5505407502108,4022740.0,0.0,False,False,False,True,False,0,0,0,0,0,0
PRJ-2018-031,PRJ-2018-031-SOV-11,1280200,1247700,85.06494228417134,97.46133416653649,-12.396391882365151,4022740.0,1195600.0,False,True,False,True,False,1,0,1,0,3,4
PRJ-2018-031,PRJ-2018-031-SOV-12,2202900,2149000,98.33286989177805,97.55322529393072,0.779644597847323,4022740.0,0.0,False,False,False,True,False,0,0,0,0,0,0
PRJ-2018-031,PRJ-2018-031-SOV-13,1319400,1288000,83.03832823445958,97.62013036228588,-14.581802127826293,4022740.0,0.0,False,True,False,True,False,0,0,1,0,0,1
PRJ-2018-031,PRJ-2018-031-SOV-14,780400,761600,91.33418805103665,97.59097898513582,-6.256790934099172,4022740.0,0.0,False,True,False,True,False,0,0,1,0,0,1
PRJ-2018-031,PRJ-2018-031-SOV-15,613000,598300,92.1380501979056,97.60195758564437,-5.463907387738772,4022740.0,212500.0,False,True,False,True,False,1,0,1,0,3,4
PRJ-2018-032,PRJ-2018-032-SOV-01,1654000,1654000,100.0,100.0,0.0,2293730.0,326200.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-032,PRJ-2018-032-SOV-02,578400,578400,100.0,100.0,0.0,2293730.0,236800.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-032,PRJ-2018-032-SOV-03,2022500,2019200,98.54881575924242,99.83683559950556,-1.2880198402631464,2293730.0,873000.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-032,PRJ-2018-032-SOV-04,2369100,2360200,100.0,99.62432991431345,0.3756700856865507,2293730.0,1381100.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-032,PRJ-2018-032-SOV-05,1922400,1915900,91.4338468931048,99.6618809821057,-8.2280340890009,2293730.0,71800.0,False,True,False,True,False,1,0,1,0,3,4
PRJ-2018-032,PRJ-2018-032-SOV-06,1120700,1119900,100.0,99.92861604354421,0.0713839564557901,2293730.0,742500.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-032,PRJ-2018-032-SOV-07,3492800,3484000,87.68547149590721,99.74805313788364,-12.062581641976436,2293730.0,396500.0,False,True,False,True,False,1,0,1,0,3,4
PRJ-2018-032,PRJ-2018-032-SOV-08,2184300,2178700,100.0,99.7436249599414,0.25637504005860023,2293730.0,1114400.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-032,PRJ-2018-032-SOV-09,2161900,2155000,100.0,99.68083630140154,0.3191636985984587,2293730.0,959800.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-032,PRJ-2018-032-SOV-10,1496700,1457500,90.73744045290032,97.38090465691187,-6.643464204011551,2293730.0,0.0,False,True,False,True,False,0,0,1,0,0,1
PRJ-2018-032,PRJ-2018-032-SOV-11,1169400,1140600,100.0,97.53719856336582,2.46280143663418,2293730.0,1893100.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-032,PRJ-2018-032-SOV-12,967900,943900,99.07350329214731,97.52040500051659,1.553098291630718,2293730.0,353000.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-032,PRJ-2018-032-SOV-13,826400,807200,88.12357119334239,97.67666989351403,-9.553098700171645,2293730.0,300200.0,False,True,False,True,False,1,0,1,0,3,4
PRJ-2018-032,PRJ-2018-032-SOV-14,692700,676200,90.0008040125037,97.61801645734084,-7.617212444837136,2293730.0,742500.0,False,True,False,True,False,1,0,1,0,3,4
PRJ-2018-032,PRJ-2018-032-SOV-15,457800,446600,100.0,97.55351681957187,2.4464831804281317,2293730.0,458600.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-033,PRJ-2018-033-SOV-01,1042700,1042700,99.74058048860452,100.0,-0.25941951139547825,1210670.0,0.0,False,False,False,True,False,0,0,0,0,0,0
PRJ-2018-033,PRJ-2018-033-SOV-02,429200,429200,100.0,100.0,0.0,1210670.0,215100.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-033,PRJ-2018-033-SOV-03,1263900,1259200,87.36760427735369,99.62813513727352,-12.260530859919825,1210670.0,0.0,False,True,False,True,False,0,0,1,0,0,1
PRJ-2018-033,PRJ-2018-033-SOV-04,1316900,1314900,100.0,99.84812817981623,0.15187182018377143,1210670.0,215100.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-033,PRJ-2018-033-SOV-05,1104500,1100600,100.0,99.6468990493436,0.35310095065639757,1210670.0,0.0,False,False,True,True,False,0,0,0,0,0,0
PRJ-2018-033,PRJ-2018-033-SOV-06,573000,572200,87.02248098390533,99.86038394415357,-12.837902960248243,1210670.0,0.0,False,True,False,True,False,0,0,1,0,0,1
PRJ-2018-033,PRJ-2018-033-SOV-07,1727800,1724400,100.0,99.80321796504225,0.19678203495774937,1210670.0,0.0,False,False,True,True,False,0,0,0,0,0,0
PRJ-2018-033,PRJ-2018-033-SOV-08,1316400,1314000,100.0,99.81768459434822,0.18231540565177795,1210670.0,60500.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-033,PRJ-2018-033-SOV-09,719500,718700,100.0,99.88881167477415,0.11118832522585365,1210670.0,0.0,False,False,True,True,False,0,0,0,0,0,0
PRJ-2018-033,PRJ-2018-033-SOV-10,761000,741600,88.4318358392467,97.45072273324573,-9.018886893999024,1210670.0,149900.0,False,True,False,True,False,1,0,1,0,3,4
PRJ-2018-033,PRJ-2018-033-SOV-11,573400,559500,100.0,97.57586327171259,2.424136728287408,1210670.0,40200.0,False,False,True,True,False,1,0,0,0,2,2
PRJ-2018-033,PRJ-2018-033-SOV-12,475100,463300,85.52747391967414,97.51631235529362,-11.988838435619485,1210670.0,0.0,False,True,False,True,False,0,0,1,0,0,1
PRJ-2018-033,PRJ-2018-033-SOV-13,418300,408800,88.72113819302821,97.72890270141048,-9.007764508382266,1210670.0,275600.0,False,True,False,True,False,1,0,1,0,3,4
PRJ-2018-033,PRJ-2018-033-SOV-14,327300,319700,90.2376103963101,97.67797128017109,-7.44036088386099,1210670.0,40200.0,False,True,False,True,False,1,0,1,0,2,3
PRJ-2018-033,PRJ-2018-033-SOV-15,141000,137900,86.94013507029545,97.80141843971631,-10.86128336942086,1210670.0,-55400.0,False,True,False,True,False,0,0,1,0,0,1
PRJ-2018-034,PRJ-2018-034-SOV-01,1372200,1372200,100.0,100.0,0.0,1810230.0,269600.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-034,PRJ-2018-034-SOV-02,418600,418600,100.0,100.0,0.0,1810230.0,690100.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-034,PRJ-2018-034-SOV-03,1777700,1776000,100.0,99.9043708162232,0.09562918377679352,1810230.0,0.0,False,False,True,True,False,0,0,0,0,0,0
PRJ-2018-034,PRJ-2018-034-SOV-04,2223000,2219500,89.1189986120998,99.842555105713,-10.723556493613202,1810230.0,374000.0,False,True,False,True,False,1,0,1,0,3,4
PRJ-2018-034,PRJ-2018-034-SOV-05,1911000,1908200,100.0,99.85347985347985,0.146520146520146,1810230.0,104500.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-034,PRJ-2018-034-SOV-06,947700,946700,99.13356691127441,99.89448137596287,-0.7609144646884545,1810230.0,0.0,False,False,False,True,False,0,0,0,0,0,0
PRJ-2018-034,PRJ-2018-034-SOV-07,2176100,2173500,85.29728662577955,99.88052019668214,-14.583233570902593,1810230.0,132600.0,False,True,False,True,False,1,0,1,0,3,4
PRJ-2018-034,PRJ-2018-034-SOV-08,2306100,2304700,100.0,99.93929144442998,0.06070855557001664,1810230.0,0.0,False,False,True,True,False,0,0,0,0,0,0
PRJ-2018-034,PRJ-2018-034-SOV-09,1094600,1092100,100.0,99.77160606614288,0.22839393385712015,1810230.0,314500.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-034,PRJ-2018-034-SOV-10,1140000,1111400,99.13390300436471,97.49122807017544,1.642674934189273,1810230.0,374000.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-034,PRJ-2018-034-SOV-11,668800,652200,100.0,97.51794258373205,2.482057416267949,1810230.0,0.0,False,False,True,True,False,0,0,0,0,0,0
PRJ-2018-034,PRJ-2018-034-SOV-12,931900,909600,88.70304689521218,97.60703938190794,-8.903992486695756,1810230.0,0.0,False,True,False,True,False,0,0,1,0,0,1
PRJ-2018-034,PRJ-2018-034-SOV-13,636600,622100,100.0,97.72227458372605,2.2777254162739524,1810230.0,137000.0,False,False,True,True,False,1,0,0,0,3,3
PRJ-2018-034,PRJ-2018-034-SOV-14,396000,387400,89.85655502789398,97.82828282828284,-7.971727800388862,1810230.0,414500.0,False,True,False,True,False,1,0,1,0,3,4
PRJ-2018-034,PRJ-2018-034-SOV-15,212700,208100,86.18709154662633,97.83732957216738,-11.650238025541043,1810230.0,0.0,False,True,False,True,False,0,0,1,0,0,1
PRJ-2018-035,PRJ-2018-035-SOV-01,828900,828900,100.0,100.0,0.0,1187610.0,0.0,False,False,False,True,False,0,0,0,0,0,0
PRJ-2018-035,PRJ-2018-035-SOV-02,390900,390900,100.0,100.0,0.0,1187610.0,201700.0,False,False,False,True,False,1,0,0,0,3,3
PRJ-2018-035,PRJ-2018-035-SOV-03,1009400,1007800,100.0,99.84148999405588,0.15851000594412312,1187610.0,871500.0,False,False,True,True,False,1,0,0,0,3,3
