project_id,sov_line_id,project_name,gc_name,realized_margin,bid_margin,margin_erosion,total_variance,labor_overrun_ratio,material_overrun_ratio,original_contract_value,contract_date,substantial_completion_date,retention_pct,payment_terms,scheduled_value,total_estimated_budget,budget_coverage,estimated_labor_hours,estimated_labor_cost,estimated_material_cost,estimated_equipment_cost,estimated_sub_cost,estimated_budget,actual_total_cost,total_labor_cost,total_hours_st,total_hours_ot,total_hours,unique_employees,material_total_cost,total_billed,pct_complete,pct_billed,billing_gap,retention_held,total_co_amount,rfi_count,risk_score,underbilling_flag,overbilling_flag,closeout_flag,retention_flag,true_closeout_issue,key_assumptions
PRJ-2018-038,PRJ-2018-038-SOV-03,Columbus Unified School District - HVAC Modernization,JE Dunn,0.4521716808806029,0.2295319317731059,-0.22263974910749698,-574196.18,0.16084463971880492,0.996,10084000,2018-03-16,2018-12-04,0.1,Net 30,945200,11411189.199,1.132,10456,682800,275400,0,0,1078694.118,384003.81999999995,109824.72,1160,68,1228,145,274179.1,942300,99.7,99.69318662716886,0.0068133728311465,1001310.0,106900.0,48,3,False,False,False,True,False,70% shop fabrication; 30% field fab; standard material availability
PRJ-2018-038,PRJ-2018-038-SOV-04,Columbus Unified School District - HVAC Modernization,JE Dunn,0.4521716808806029,0.2295319317731059,-0.22263974910749698,-629785.96,0.14101609195402298,0.995,10084000,2018-03-16,2018-12-04,0.1,Net 30,1038500,11411189.199,1.132,11191,730800,435900,0,0,1349400.0,536914.04,103054.56,1122,48,1170,141,433859.48,1036800,99.8,99.83630235917188,-0.0363023591718842,1001310.0,273700.0,48,3,False,False,False,True,False,Productivity assumes 70% in accessible ceiling; 30% open areas
PRJ-2018-038,PRJ-2018-038-SOV-05,Columbus Unified School District - HVAC Modernization,JE Dunn,0.4521716808806029,0.2295319317731059,-0.22263974910749698,-567093.03,0.15284182771535582,0.995,10084000,2018-03-16,2018-12-04,0.1,Net 30,981300,11411189.199,1.132,10222,667500,351000,0,0,1092666.667,451406.97,102021.92,1102,60,1162,139,349385.05,980300,99.9,99.89809436461836,0.0019056353816466,1001310.0,66300.0,48,3,False,False,False,True,False,Copper pricing based on current market rates
PRJ-2018-038,PRJ-2018-038-SOV-06,Columbus Unified School District - HVAC Modernization,JE Dunn,0.4521716808806029,0.2295319317731059,-0.22263974910749698,-313343.68,0.1547293481200974,0.996,10084000,2018-03-16,2018-12-04,0.1,Net 30,504200,11411189.199,1.132,5661,369700,189500,0,0,600277.778,245856.32,57203.44,630,38,668,78,188652.88,502600,99.7,99.68266560888536,0.0173343911146304,1001310.0,214200.0,48,3,False,False,False,True,False,Refrigerant pricing per current market; lineset routing direct
PRJ-2018-038,PRJ-2018-038-SOV-07,Columbus Unified School District - HVAC Modernization,JE Dunn,0.4521716808806029,0.2295319317731059,-0.22263974910749698,605868.0800000001,0.1268148250692172,2.0,10084000,2018-03-16,2018-12-04,0.1,Net 30,1354100,11411189.199,1.132,6084,397300,0,957200,0,1375410.526,1003168.0800000001,50383.53,540,44,584,68,952784.55,1351200,99.8,99.78583561036852,0.0141643896314889,1001310.0,0.0,48,0,False,False,False,True,False,Equipment selections per approved substitution list; long lead items ordered at NTP
PRJ-2018-038,PRJ-2018-038-SOV-08,Columbus Unified School District - HVAC Modernization,JE Dunn,0.4521716808806029,0.2295319317731059,-0.22263974910749698,680564.96,0.2055783474853037,2.0,10084000,2018-03-16,2018-12-04,0.1,Net 30,1199300,11411189.199,1.132,4689,306200,0,928100,0,1250415.789,986764.96,62948.09,672,50,722,85,923816.87,1196800,99.8,99.7915450679563,0.0084549320436906,1001310.0,276700.0,48,3,False,False,False,True,False,Chiller/boiler selections by owner; installation productivity assumes clear access
PRJ-2018-038,PRJ-2018-038-SOV-09,Columbus Unified School District - HVAC Modernization,JE Dunn,0.4521716808806029,0.2295319317731059,-0.22263974910749698,563051.13,0.9827227009113505,2.0,10084000,2018-03-16,2018-12-04,0.1,Net 30,678100,11411189.199,1.132,1849,120700,0,567800,0,701911.111,683751.13,118614.63,1228,82,1310,151,565136.5,677000,99.8,99.83778203804748,-0.0377820380474815,1001310.0,66300.0,48,3,False,False,False,True,False,VAV/FCU counts per schedule; BACnet integration by controls sub
PRJ-2018-038,PRJ-2018-038-SOV-10,Columbus Unified School District - HVAC Modernization,JE Dunn,0.4521716808806029,0.2295319317731059,-0.22263974910749698,-551217.66,0.08534291181364392,0.996,10084000,2018-03-16,2018-12-04,0.1,Net 30,856000,11411189.199,1.132,9204,601000,337500,0,0,1044558.824,387282.33999999997,51291.09,574,38,612,73,335991.25,835400,97.6,97.59345794392524,0.0065420560747639,1001310.0,215200.0,48,3,False,False,False,True,False,DDC installation per controls contractor scope; point count per I/O schedule
PRJ-2018-038,PRJ-2018-038-SOV-11,Columbus Unified School District - HVAC Modernization,JE Dunn,0.4521716808806029,0.2295319317731059,-0.22263974910749698,-143587.8,0.35552503382949935,0.996,10084000,2018-03-16,2018-12-04,0.1,Net 30,387100,11411189.199,1.132,3396,221700,171100,0,0,417433.333,249212.2,78819.90000000001,886,62,948,110,170392.3,376800,97.3,97.339188840093,-0.03918884009299,1001310.0,0.0,48,0,False,False,False,True,False,Programming based on approved sequences; 2 weeks for commissioning
PRJ-2018-038,PRJ-2018-038-SOV-12,Columbus Unified School District - HVAC Modernization,JE Dunn,0.4521716808806029,0.2295319317731059,-0.22263974910749698,-57985.04999999999,0.24119846801991573,2.0,10084000,2018-03-16,2018-12-04,0.1,Net 30,460200,11411189.199,1.132,3999,261100,0,0,369900,631000.0,203114.95,62976.92,676,40,716,85,140138.03,448800,97.5,97.52281616688396,-0.0228161668839561,1001310.0,36100.0,48,2,False,False,False,True,False,Insulation by specialty sub; pricing based on current bid
PRJ-2018-038,PRJ-2018-038-SOV-13,Columbus Unified School District - HVAC Modernization,JE Dunn,0.4521716808806029,0.2295319317731059,-0.22263974910749698,-162327.25,0.13655718085106383,0.0,10084000,2018-03-16,2018-12-04,0.1,Net 30,263800,11411189.199,1.132,2880,188000,0,0,212000,400000.0,25672.75,25672.75,264,16,280,33,0.0,257500,97.6,97.61182714177409,-0.0118271417740771,1001310.0,256500.0,48,3,False,False,False,True,False,TAB by certified balancing contractor; one mobilization assumed
PRJ-2018-038,PRJ-2018-038-SOV-14,Columbus Unified School District - HVAC Modernization,JE Dunn,0.4521716808806029,0.2295319317731059,-0.22263974910749698,-202383.0,0.1444387755102041,0.0,10084000,2018-03-16,2018-12-04,0.1,Net 30,216200,11411189.199,1.132,2102,137200,85000,0,0,229421.053,19817.0,19817.0,236,10,246,30,0.0,210400,97.3,97.3172987974098,-0.0172987974098077,1001310.0,73200.0,48,3,False,False,False,True,False,Startup includes 2 weeks of system commissioning support
PRJ-2018-038,PRJ-2018-038-SOV-15,Columbus Unified School District - HVAC Modernization,JE Dunn,0.4521716808806029,0.2295319317731059,-0.22263974910749698,-83565.69,0.3091384078212291,0.0,10084000,2018-03-16,2018-12-04,0.1,Net 30,119000,11411189.199,1.132,1097,71600,34100,0,0,105700.0,22134.31,22134.31,264,16,280,33,0.0,116200,97.6,97.6470588235294,-0.0470588235294116,1001310.0,380300.0,48,4,False,True,False,True,False,"Closeout includes as-builts, O&M manuals, and owner training"
PRJ-2018-039,PRJ-2018-039-SOV-01,Albuquerque Data Center - Precision Cooling Systems,Skanska USA,0.22348731362706828,0.31215839375348575,0.08867108012641747,28159.72999999998,1.7471316083916084,0.0,5379000,2018-02-16,2019-07-21,0.1,Net 30,359200,5705254.309,1.061,3353,214500,132100,0,0,346600.0,374759.73,374759.73,4096,234,4330,517,0.0,359200,100.0,100.0,0.0,533980.0,0.0,51,0,False,False,False,True,False,Clear site access; no coordination delays; standard PM staffing
PRJ-2018-039,PRJ-2018-039-SOV-02,Albuquerque Data Center - Precision Cooling Systems,Skanska USA,0.22348731362706828,0.31215839375348575,0.08867108012641747,28437.309999999998,1.9002553097345132,0.0,5379000,2018-02-16,2019-07-21,0.1,Net 30,117700,5705254.309,1.061,1061,67800,32600,0,0,100400.0,128837.31,128837.31,1458,66,1524,185,0.0,117700,100.0,100.0,0.0,533980.0,0.0,51,0,False,False,False,True,False,Submittals prepared in-house; standard review cycles
PRJ-2018-039,PRJ-2018-039-SOV-03,Albuquerque Data Center - Precision Cooling Systems,Skanska USA,0.22348731362706828,0.31215839375348575,0.08867108012641747,-201769.56,0.45329294462193825,1.016,5379000,2018-02-16,2019-07-21,0.1,Net 30,547300,5705254.309,1.061,5871,375600,222300,0,0,664182.353,396130.44,170256.83000000002,1854,98,1952,230,225873.61,545500,99.7,99.67111273524574,0.0288872647542604,533980.0,58100.0,51,3,False,False,False,True,False,70% shop fabrication; 30% field fab; standard material availability
PRJ-2018-039,PRJ-2018-039-SOV-04,Albuquerque Data Center - Precision Cooling Systems,Skanska USA,0.22348731362706828,0.31215839375348575,0.08867108012641747,-181609.37,0.4375552398411243,1.016,5379000,2018-02-16,2019-07-21,0.1,Net 30,544200,5705254.309,1.061,5115,327300,153200,0,0,562325.0,298890.63,143211.83,1544,116,1660,197,155678.8,543500,99.9,99.87137081955164,0.0286291804483767,533980.0,58100.0,51,3,False,False,False,True,False,Productivity assumes 70% in accessible ceiling; 30% open areas
PRJ-2018-039,PRJ-2018-039-SOV-05,Albuquerque Data Center - Precision Cooling Systems,Skanska USA,0.22348731362706828,0.31215839375348575,0.08867108012641747,-268329.08999999997,0.35779672675521823,1.016,5379000,2018-02-16,2019-07-21,0.1,Net 30,594500,5705254.309,1.061,6589,421600,152200,0,0,620644.444,305470.91000000003,150847.1,1750,86,1836,212,154623.81,592500,99.7,99.66358284272498,0.0364171572750251,533980.0,0.0,51,0,False,False,False,True,False,Copper pricing based on current market rates
PRJ-2018-039,PRJ-2018-039-SOV-06,Albuquerque Data Center - Precision Cooling Systems,Skanska USA,0.22348731362706828,0.31215839375348575,0.08867108012641747,-48292.66,0.6372158823529411,1.017,5379000,2018-02-16,2019-07-21,0.1,Net 30,228800,5705254.309,1.061,2126,136000,60600,0,0,211711.111,148307.34,86661.36,966,48,1014,122,61645.98,228400,99.8,99.82517482517484,-0.0251748251748296,533980.0,27700.0,51,2,False,False,False,True,False,Refrigerant pricing per current market; lineset routing direct
PRJ-2018-039,PRJ-2018-039-SOV-07,Albuquerque Data Center - Precision Cooling Systems,Skanska USA,0.22348731362706828,0.31215839375348575,0.08867108012641747,548304.88,0.5104221462747778,2.0,5379000,2018-02-16,2019-07-21,0.1,Net 30,785600,5705254.309,1.061,2287,146300,0,610200,0,764200.0,694604.88,74674.76,846,30,876,105,619930.12,783300,99.7,99.7072301425662,-0.0072301425661862,533980.0,0.0,51,0,False,False,False,True,False,Equipment selections per approved substitution list; long lead items ordered at NTP
PRJ-2018-039,PRJ-2018-039-SOV-08,Albuquerque Data Center - Precision Cooling Systems,Skanska USA,0.22348731362706828,0.31215839375348575,0.08867108012641747,398556.18,0.8140764542936287,2.0,5379000,2018-02-16,2019-07-21,0.1,Net 30,525600,5705254.309,1.061,1694,108300,0,412100,0,526100.0,506856.18,88164.48,874,82,956,111,418691.7,524200,99.7,99.73363774733636,-0.0336377473363711,533980.0,41100.0,51,2,False,False,False,True,False,Chiller/boiler selections by owner; installation productivity assumes clear access
PRJ-2018-039,PRJ-2018-039-SOV-09,Albuquerque Data Center - Precision Cooling Systems,Skanska USA,0.22348731362706828,0.31215839375348575,0.08867108012641747,437590.74,1.745795485770363,2.0,5379000,2018-02-16,2019-07-21,0.1,Net 30,435900,5705254.309,1.061,1594,101900,0,355900,0,469122.222,539490.74,177896.56,1992,90,2082,249,361594.18,435000,99.8,99.79353062629043,0.0064693737095637,533980.0,0.0,51,0,False,False,False,True,False,VAV/FCU counts per schedule; BACnet integration by controls sub
PRJ-2018-039,PRJ-2018-039-SOV-10,Albuquerque Data Center - Precision Cooling Systems,Skanska USA,0.22348731362706828,0.31215839375348575,0.08867108012641747,-153159.09000000003,0.368807964242178,1.016,5379000,2018-02-16,2019-07-21,0.1,Net 30,390300,5705254.309,1.061,3846,246100,135000,0,0,424529.412,227940.90999999997,90763.64,1036,52,1088,127,137177.27,380800,97.6,97.5659748911094,0.0340251088905887,533980.0,13400.0,51,2,False,False,False,True,False,DDC installation per controls contractor scope; point count per I/O schedule
PRJ-2018-039,PRJ-2018-039-SOV-11,Albuquerque Data Center - Precision Cooling Systems,Skanska USA,0.22348731362706828,0.31215839375348575,0.08867108012641747,3906.850000000006,1.0195921465968587,1.017,5379000,2018-02-16,2019-07-21,0.1,Net 30,209900,5705254.309,1.061,2090,133700,76600,0,0,225155.556,214206.85,136319.47,1452,98,1550,181,77887.38,204600,97.5,97.47498808956648,0.025011910433534,533980.0,0.0,51,0,False,False,False,True,False,Programming based on approved sequences; 2 weeks for commissioning
PRJ-2018-039,PRJ-2018-039-SOV-12,Albuquerque Data Center - Precision Cooling Systems,Skanska USA,0.22348731362706828,0.31215839375348575,0.08867108012641747,53614.69,0.68104682230869,2.0,5379000,2018-02-16,2019-07-21,0.1,Net 30,264500,5705254.309,1.061,2410,154200,0,0,208300,362500.0,207814.69,105017.42,1134,44,1178,144,102797.27,258200,97.6,97.61814744801512,-0.018147448015128,533980.0,0.0,51,0,False,False,False,True,False,Insulation by specialty sub; pricing based on current bid
PRJ-2018-039,PRJ-2018-039-SOV-13,Albuquerque Data Center - Precision Cooling Systems,Skanska USA,0.22348731362706828,0.31215839375348575,0.08867108012641747,-43309.84,0.5044640732265446,0.0,5379000,2018-02-16,2019-07-21,0.1,Net 30,154600,5705254.309,1.061,1367,87400,0,0,121700,209100.0,44090.16,44090.16,492,36,528,62,0.0,151300,97.9,97.8654592496766,0.0345407503234156,533980.0,0.0,51,0,False,False,False,True,False,TAB by certified balancing contractor; one mobilization assumed
PRJ-2018-039,PRJ-2018-039-SOV-14,Albuquerque Data Center - Precision Cooling Systems,Skanska USA,0.22348731362706828,0.31215839375348575,0.08867108012641747,-97924.72,0.4751969072164948,0.0,5379000,2018-02-16,2019-07-21,0.1,Net 30,136700,5705254.309,1.061,1214,77600,57200,0,0,138884.211,36875.28,36875.28,376,18,394,50,0.0,133400,97.6,97.58595464520847,0.0140453547915058,533980.0,0.0,51,0,False,False,False,True,False,Startup includes 2 weeks of system commissioning support
PRJ-2018-039,PRJ-2018-039-SOV-15,Albuquerque Data Center - Precision Cooling Systems,Skanska USA,0.22348731362706828,0.31215839375348575,0.08867108012641747,-27214.309999999998,1.075371983640082,0.0,5379000,2018-02-16,2019-07-21,0.1,Net 30,84200,5705254.309,1.061,765,48900,30900,0,0,79800.0,52585.69,52585.69,552,36,588,71,0.0,82200,97.6,97.624703087886,-0.0247030878859959,533980.0,0.0,51,0,False,False,False,True,False,"Closeout includes as-builts, O&M manuals, and owner training"
PRJ-2018-040,PRJ-2018-040-SOV-01,Sacramento Mixed-Income Housing - Climate Control,DPR Construction,0.44068849453901404,0.34786480369969497,-0.09282369083931907,-626803.69,0.6429962484872933,0.0,20326000,2018-03-14,2019-08-02,0.1,Net 30,1308600,19787559.485,0.974,12554,743700,361300,0,0,1105000.0,478196.31,478196.31,5332,260,5592,657,0.0,1308600,100.0,100.0,0.0,2018590.0,440700.0,69,3,False,False,False,True,False,Clear site access; no coordination delays; standard PM staffing
PRJ-2018-040,PRJ-2018-040-SOV-02,Sacramento Mixed-Income Housing - Climate Control,DPR Construction,0.44068849453901404,0.34786480369969497,-0.09282369083931907,-303346.98,0.5549858451816745,0.0,20326000,2018-03-14,2019-08-02,0.1,Net 30,464500,19787559.485,0.974,5343,316500,162500,0,0,479000.0,175653.02,175653.02,1956,102,2058,245,0.0,464500,100.0,100.0,0.0,2018590.0,0.0,69,0,False,False,False,True,False,Submittals prepared in-house; standard review cycles
PRJ-2018-040,PRJ-2018-040-SOV-03,Sacramento Mixed-Income Housing - Climate Control,DPR Construction,0.44068849453901404,0.34786480369969497,-0.09282369083931907,-1091354.65,0.17692135881402377,1.097,20326000,2018-03-14,2019-08-02,0.1,Net 30,2155600,19787559.485,0.974,24026,1423300,823800,0,0,2498270.588,1155745.35,251812.17,2776,156,2932,341,903933.18,2152700,99.9,99.86546669140844,0.0345333085915768,2018590.0,-55600.0,69,0,False,False,False,True,False,70% shop fabrication; 30% field fab; standard material availability
PRJ-2018-040,PRJ-2018-040-SOV-04,Sacramento Mixed-Income Housing - Climate Control,DPR Construction,0.44068849453901404,0.34786480369969497,-0.09282369083931907,-865320.69,0.20099020032954643,1.097,20326000,2018-03-14,2019-08-02,0.1,Net 30,2128600,19787559.485,0.974,19466,1153100,575900,0,0,2017275.0,863679.31,231761.8,2664,140,2804,333,631917.51,2125500,99.9,99.85436437094803,0.0456356290519579,2018590.0,0.0,69,2,True,False,False,True,False,Productivity assumes 70% in accessible ceiling; 30% open areas
PRJ-2018-040,PRJ-2018-040-SOV-05,Sacramento Mixed-Income Housing - Climate Control,DPR Construction,0.44068849453901404,0.34786480369969497,-0.09282369083931907,-499909.07999999996,0.33123323846792363,1.097,20326000,2018-03-14,2019-08-02,0.1,Net 30,1615300,19787559.485,0.974,14235,843300,658100,0,0,1595100.0,1001490.92,279328.99,3046,190,3236,378,722161.93,1612700,99.8,99.83903918776696,-0.0390391877669742,2018590.0,977600.0,69,3,False,False,False,True,False,Copper pricing based on current market rates
PRJ-2018-040,PRJ-2018-040-SOV-06,Sacramento Mixed-Income Housing - Climate Control,DPR Construction,0.44068849453901404,0.34786480369969497,-0.09282369083931907,-576816.8400000001,0.1789701548318206,1.097,20326000,2018-03-14,2019-08-02,0.1,Net 30,1253400,19787559.485,0.974,12648,749200,393300,0,0,1225744.444,565683.1599999999,134084.44,1504,86,1590,191,431598.72,1249900,99.7,99.72075953406734,-0.0207595340673378,2018590.0,940900.0,69,3,False,False,False,True,False,Refrigerant pricing per current market; lineset routing direct
PRJ-2018-040,PRJ-2018-040-SOV-07,Sacramento Mixed-Income Housing - Climate Control,DPR Construction,0.44068849453901404,0.34786480369969497,-0.09282369083931907,1577944.21,0.22642064019590694,2.0,20326000,2018-03-14,2019-08-02,0.1,Net 30,2821900,19787559.485,0.974,9651,571700,0,1841200,0,2442989.474,2149644.21,129444.68,1402,88,1490,179,2020199.53,2814400,99.7,99.73422162372869,-0.0342216237286834,2018590.0,559200.0,69,3,False,False,False,True,False,Equipment selections per approved substitution list; long lead items ordered at NTP
PRJ-2018-040,PRJ-2018-040-SOV-08,Sacramento Mixed-Income Housing - Climate Control,DPR Construction,0.44068849453901404,0.34786480369969497,-0.09282369083931907,1304134.3599999999,0.4326463768115942,2.0,20326000,2018-03-14,2019-08-02,0.1,Net 30,2103600,19787559.485,0.974,5359,317400,0,1352700,0,1686805.263,1621534.3599999999,137321.96,1494,88,1582,189,1484212.4,2098900,99.8,99.77657349305952,0.0234265069404813,2018590.0,-235600.0,69,0,False,False,False,True,False,Chiller/boiler selections by owner; installation productivity assumes clear access
PRJ-2018-040,PRJ-2018-040-SOV-09,Sacramento Mixed-Income Housing - Climate Control,DPR Construction,0.44068849453901404,0.34786480369969497,-0.09282369083931907,1313468.09,0.6979410618107206,2.0,20326000,2018-03-14,2019-08-02,0.1,Net 30,1865300,19787559.485,0.974,6582,389900,0,1304400,0,1737622.222,1703368.09,272127.22,2906,222,3128,359,1431240.87,1859300,99.7,99.67833592451616,0.0216640754838408,2018590.0,0.0,69,0,False,False,False,True,False,VAV/FCU counts per schedule; BACnet integration by controls sub
PRJ-2018-040,PRJ-2018-040-SOV-10,Sacramento Mixed-Income Housing - Climate Control,DPR Construction,0.44068849453901404,0.34786480369969497,-0.09282369083931907,-978501.29,0.12207118745716243,1.097,20326000,2018-03-14,2019-08-02,0.1,Net 30,1802100,19787559.485,0.974,19704,1167200,475300,0,0,1848476.471,663998.71,142481.49,1578,90,1668,200,521517.22,1759600,97.6,97.64164030852896,-0.0416403085289545,2018590.0,-235600.0,69,1,False,True,False,True,False,DDC installation per controls contractor scope; point count per I/O schedule
PRJ-2018-040,PRJ-2018-040-SOV-11,Sacramento Mixed-Income Housing - Climate Control,DPR Construction,0.44068849453901404,0.34786480369969497,-0.09282369083931907,-328846.35,0.32734101487981687,1.097,20326000,2018-03-14,2019-08-02,0.1,Net 30,881900,19787559.485,0.974,8849,524200,244300,0,0,826744.444,439653.65,171592.16,1870,128,1998,238,268061.49,859600,97.5,97.47136863589976,0.0286313641002493,2018590.0,508300.0,69,3,False,False,False,True,False,Programming based on approved sequences; 2 weeks for commissioning
PRJ-2018-040,PRJ-2018-040-SOV-12,Sacramento Mixed-Income Housing - Climate Control,DPR Construction,0.44068849453901404,0.34786480369969497,-0.09282369083931907,-71346.58999999997,0.3208160521491139,2.0,20326000,2018-03-14,2019-08-02,0.1,Net 30,769900,19787559.485,0.974,8288,490900,0,0,561300,1052200.0,419553.41000000003,157488.6,1698,114,1812,211,262064.81,750800,97.5,97.51915833225094,-0.0191583322509387,2018590.0,0.0,69,0,False,False,False,True,False,Insulation by specialty sub; pricing based on current bid
PRJ-2018-040,PRJ-2018-040-SOV-13,Sacramento Mixed-Income Housing - Climate Control,DPR Construction,0.44068849453901404,0.34786480369969497,-0.09282369083931907,-246587.98,0.14349433831191385,0.0,20326000,2018-03-14,2019-08-02,0.1,Net 30,534800,19787559.485,0.974,4861,287900,0,0,389900,677800.0,41312.02,41312.02,442,26,468,57,0.0,523700,97.9,97.92445774121168,-0.0244577412116626,2018590.0,568500.0,69,3,False,False,False,True,False,TAB by certified balancing contractor; one mobilization assumed
PRJ-2018-040,PRJ-2018-040-SOV-14,Sacramento Mixed-Income Housing - Climate Control,DPR Construction,0.44068849453901404,0.34786480369969497,-0.09282369083931907,-347164.26,0.1935071741032371,0.0,20326000,2018-03-14,2019-08-02,0.1,Net 30,429500,19787559.485,0.974,3860,228600,162800,0,0,403431.579,44235.74,44235.74,490,24,514,62,0.0,419200,97.6,97.60186263096624,-0.0018626309662437,2018590.0,666700.0,69,3,False,False,False,True,False,Startup includes 2 weeks of system commissioning support
PRJ-2018-040,PRJ-2018-040-SOV-15,Sacramento Mixed-Income Housing - Climate Control,DPR Construction,0.44068849453901404,0.34786480369969497,-0.09282369083931907,-146282.6,0.38469871244635195,0.0,20326000,2018-03-14,2019-08-02,0.1,Net 30,191000,19787559.485,0.974,1967,116500,74600,0,0,191100.0,44817.4,44817.4,478,22,500,62,0.0,186500,97.6,97.64397905759162,-0.0439790575916276,2018590.0,463300.0,69,4,False,True,False,True,False,"Closeout includes as-builts, O&M manuals, and owner training"
PRJ-2018-041,PRJ-2018-041-SOV-01,San Antonio Regional Medical Center - HVAC Upgrade,Skanska USA,0.5133550927900762,0.3208722512318894,-0.1924828415581868,-2048452.58,0.17394779164988589,0.0,40791000,2018-01-16,2019-02-23,0.1,Net 30,2626700,42929885.793,1.052,24542,1489800,817800,0,0,2307600.0,259147.42,259147.42,2806,178,2984,348,0.0,2626700,100.0,100.0,0.0,4049910.0,1200100.0,35,3,False,False,False,True,False,Clear site access; no coordination delays; standard PM staffing
PRJ-2018-041,PRJ-2018-041-SOV-02,San Antonio Regional Medical Center - HVAC Upgrade,Skanska USA,0.5133550927900762,0.3208722512318894,-0.1924828415581868,-725482.08,0.1804494983277592,0.0,40791000,2018-01-16,2019-02-23,0.1,Net 30,838900,42929885.793,1.052,8866,538200,284400,0,0,822600.0,97117.92,97117.92,1028,70,1098,129,0.0,838900,100.0,100.0,0.0,4049910.0,1714800.0,35,3,False,False,False,True,False,Submittals prepared in-house; standard review cycles
PRJ-2018-041,PRJ-2018-041-SOV-03,San Antonio Regional Medical Center - HVAC Upgrade,Skanska USA,0.5133550927900762,0.3208722512318894,-0.1924828415581868,-1938708.54,0.05088517743360774,1.071,40791000,2018-01-16,2019-02-23,0.1,Net 30,3950400,42929885.793,1.052,35418,2150100,1440600,0,0,3970129.412,1651991.46,109408.22,1246,48,1294,155,1542583.24,3943400,99.8,99.82280275415148,-0.0228027541514705,4049910.0,903900.0,35,3,False,False,False,True,False,70% shop fabrication; 30% field fab; standard material availability
PRJ-2018-041,PRJ-2018-041-SOV-04,San Antonio Regional Medical Center - HVAC Upgrade,Skanska USA,0.5133550927900762,0.3208722512318894,-0.1924828415581868,-2502865.15,0.04151438951365562,1.071,40791000,2018-01-16,2019-02-23,0.1,Net 30,4536200,42929885.793,1.052,45117,2738800,1727100,0,0,5150600.0,1963034.85,113699.61,1190,98,1288,150,1849335.24,4522900,99.7,99.70680305101186,-0.0068030510118575,4049910.0,1155800.0,35,3,False,False,False,True,False,Productivity assumes 70% in accessible ceiling; 30% open areas
PRJ-2018-041,PRJ-2018-041-SOV-05,San Antonio Regional Medical Center - HVAC Upgrade,Skanska USA,0.5133550927900762,0.3208722512318894,-0.1924828415581868,-1936446.58,0.053912956810631234,1.071,40791000,2018-01-16,2019-02-23,0.1,Net 30,3435000,42929885.793,1.052,34709,2107000,805300,0,0,3146411.111,975853.42,113594.6,1226,76,1302,155,862258.8200000001,3428500,99.8,99.81077147016012,-0.0107714701601224,4049910.0,0.0,35,0,False,False,False,True,False,Copper pricing based on current market rates
PRJ-2018-041,PRJ-2018-041-SOV-06,San Antonio Regional Medical Center - HVAC Upgrade,Skanska USA,0.5133550927900762,0.3208722512318894,-0.1924828415581868,-1044960.4,0.03810970300519961,1.071,40791000,2018-01-16,2019-02-23,0.1,Net 30,1685800,42929885.793,1.052,18693,1134700,656000,0,0,1916777.778,745739.6,43243.08,500,22,522,63,702496.52,1679500,99.6,99.62629018863448,-0.0262901886344906,4049910.0,1471200.0,35,3,False,False,False,True,False,Refrigerant pricing per current market; lineset routing direct
PRJ-2018-041,PRJ-2018-041-SOV-07,San Antonio Regional Medical Center - HVAC Upgrade,Skanska USA,0.5133550927900762,0.3208722512318894,-0.1924828415581868,3031332.0999999996,0.0430117763447164,2.0,40791000,2018-01-16,2019-02-23,0.1,Net 30,5345900,42929885.793,1.052,22479,1364600,0,4050700,0,5487121.053,4395932.1,58693.87,628,30,658,79,4337238.2299999995,5334300,99.8,99.78301127967228,0.016988720327717,4049910.0,0.0,35,0,False,False,False,True,False,Equipment selections per approved substitution list; long lead items ordered at NTP
PRJ-2018-041,PRJ-2018-041-SOV-08,San Antonio Regional Medical Center - HVAC Upgrade,Skanska USA,0.5133550927900762,0.3208722512318894,-0.1924828415581868,2773055.05,0.04691509190860677,2.0,40791000,2018-01-16,2019-02-23,0.1,Net 30,4654900,42929885.793,1.052,19178,1164200,0,3626100,0,4851573.684,3937255.05,54618.55,604,42,646,76,3882636.5,4651000,99.9,99.91621731938388,-0.0162173193838697,4049910.0,566900.0,35,3,False,False,False,True,False,Chiller/boiler selections by owner; installation productivity assumes clear access
PRJ-2018-041,PRJ-2018-041-SOV-09,San Antonio Regional Medical Center - HVAC Upgrade,Skanska USA,0.5133550927900762,0.3208722512318894,-0.1924828415581868,2123674.26,0.13680949965184522,2.0,40791000,2018-01-16,2019-02-23,0.1,Net 30,3674700,42929885.793,1.052,16560,1005300,0,2793800,0,3910800.0,3128974.26,137534.59,1512,78,1590,187,2991439.67,3672700,99.9,99.94557378833646,-0.0455737883364548,4049910.0,0.0,35,1,False,True,False,True,False,VAV/FCU counts per schedule; BACnet integration by controls sub
PRJ-2018-041,PRJ-2018-041-SOV-10,San Antonio Regional Medical Center - HVAC Upgrade,Skanska USA,0.5133550927900762,0.3208722512318894,-0.1924828415581868,-1932735.65,0.03325939243645381,1.071,40791000,2018-01-16,2019-02-23,0.1,Net 30,3672700,42929885.793,1.052,34543,2096900,1334900,0,0,3801841.176,1499064.35,69741.62,736,38,774,94,1429322.73,3585800,97.6,97.63389332099,-0.0338933209900176,4049910.0,904300.0,35,3,False,False,False,True,False,DDC installation per controls contractor scope; point count per I/O schedule
