project_id,sov_line_id,project_name,gc_name,realized_margin,bid_margin,margin_erosion,total_variance,labor_overrun_ratio,material_overrun_ratio,original_contract_value,contract_date,substantial_completion_date,retention_pct,payment_terms,scheduled_value,total_estimated_budget,budget_coverage,estimated_labor_hours,estimated_labor_cost,estimated_material_cost,estimated_equipment_cost,estimated_sub_cost,estimated_budget,actual_total_cost,total_labor_cost,total_hours_st,total_hours_ot,total_hours,unique_employees,material_total_cost,total_billed,pct_complete,pct_billed,billing_gap,retention_held,total_co_amount,rfi_count,risk_score,underbilling_flag,overbilling_flag,closeout_flag,retention_flag,true_closeout_issue,key_assumptions,anomaly_flag,flag_reason
PRJ-2019-113,PRJ-2019-113-SOV-05,Kansas City Middle School - HVAC Systems,Turner Construction,-0.6191511419102138,0.5319072009641458,1.1510583428743597,276581.18000000005,3.14279375,1.472,3319000,2019-01-15,2021-04-13,0.1,Net 30,259200,2428325.782,0.732,2607,115200,63000,0,0,191000.0,454781.18000000005,362049.84,3960,204,4164,493,92731.34,259000,99.9,99.92283950617283,-0.0228395061728434,329850.0,0.0,99,0,False,False,False,True,False,Copper pricing based on current market rates,1,"low_margin, labor_overrun"
PRJ-2019-113,PRJ-2019-113-SOV-06,Kansas City Middle School - HVAC Systems,Turner Construction,-0.6191511419102138,0.5319072009641458,1.1510583428743597,149191.45999999996,2.7363578042328043,1.473,3319000,2019-01-15,2021-04-13,0.1,Net 30,154900,2428325.782,0.732,1712,75600,37900,0,0,121900.0,262691.45999999996,206868.65,2214,142,2356,281,55822.81,154800,99.9,99.9354422207876,-0.0354422207876012,329850.0,39700.0,99,2,False,False,False,True,False,Refrigerant pricing per current market; lineset routing direct,1,"low_margin, labor_overrun"
PRJ-2019-113,PRJ-2019-113-SOV-07,Kansas City Middle School - HVAC Systems,Turner Construction,-0.6191511419102138,0.5319072009641458,1.1510583428743597,558693.22,2.5842771217712177,2.0,3319000,2019-01-15,2021-04-13,0.1,Net 30,512000,2428325.782,0.732,1841,81300,0,292300,0,377878.947,639993.22,210101.73,2372,138,2510,295,429891.49,511300,99.9,99.86328125,0.0367187500000056,329850.0,33900.0,99,2,False,False,False,True,False,Equipment selections per approved substitution list; long lead items ordered at NTP,1,"low_margin, labor_overrun, material_overrun"
PRJ-2019-113,PRJ-2019-113-SOV-08,Kansas City Middle School - HVAC Systems,Turner Construction,-0.6191511419102138,0.5319072009641458,1.1510583428743597,395442.39,4.799485572139304,2.0,3319000,2019-01-15,2021-04-13,0.1,Net 30,309200,2428325.782,0.732,911,40200,0,165000,0,207315.789,435642.39,192939.32,2198,100,2298,272,242703.07,308900,99.9,99.90297542043984,-0.0029754204398386,329850.0,0.0,99,0,False,False,False,True,False,Chiller/boiler selections by owner; installation productivity assumes clear access,1,"low_margin, labor_overrun, material_overrun"
PRJ-2019-113,PRJ-2019-113-SOV-09,Kansas City Middle School - HVAC Systems,Turner Construction,-0.6191511419102138,0.5319072009641458,1.1510583428743597,580550.2,9.030325450450452,2.0,3319000,2019-01-15,2021-04-13,0.1,Net 30,311300,2428325.782,0.732,1006,44400,0,152300,0,201633.333,624950.2,400946.45,4510,226,4736,560,224003.75,310900,99.9,99.8715065852875,0.0284934147124999,329850.0,115900.0,99,3,False,False,False,True,False,VAV/FCU counts per schedule; BACnet integration by controls sub,1,"low_margin, labor_overrun, material_overrun"
PRJ-2019-113,PRJ-2019-113-SOV-10,Kansas City Middle School - HVAC Systems,Turner Construction,-0.6191511419102138,0.5319072009641458,1.1510583428743597,137361.53000000003,2.099657710960233,1.473,3319000,2019-01-15,2021-04-13,0.1,Net 30,265400,2428325.782,0.732,2333,103100,50700,0,0,171994.118,291161.53,216474.71,2362,118,2480,299,74686.82,259000,97.6,97.5885455915599,0.0114544084400876,329850.0,134400.0,99,3,False,False,False,True,False,DDC installation per controls contractor scope; point count per I/O schedule,1,"low_margin, labor_overrun"
PRJ-2019-113,PRJ-2019-113-SOV-11,Kansas City Middle School - HVAC Systems,Turner Construction,-0.6191511419102138,0.5319072009641458,1.1510583428743597,204642.36,3.9301746522411127,1.471,3319000,2019-01-15,2021-04-13,0.1,Net 30,149100,2428325.782,0.732,1464,64700,32000,0,0,103888.889,301342.36,254282.3,2886,148,3034,361,47060.06,145600,97.7,97.65258215962442,0.0474178403755871,329850.0,154200.0,99,5,True,False,False,True,False,Programming based on approved sequences; 2 weeks for commissioning,1,"low_margin, labor_overrun, underbilling"
PRJ-2019-113,PRJ-2019-113-SOV-12,Kansas City Middle School - HVAC Systems,Turner Construction,-0.6191511419102138,0.5319072009641458,1.1510583428743597,195690.65,3.028367057101025,2.0,3319000,2019-01-15,2021-04-13,0.1,Net 30,171800,2428325.782,0.732,1547,68300,0,0,93400,161700.0,263990.65,206837.47,2232,134,2366,274,57153.18,167800,97.7,97.67171129220024,0.02828870779976,329850.0,135700.0,99,3,False,False,False,True,False,Insulation by specialty sub; pricing based on current bid,1,"low_margin, labor_overrun, material_overrun"
PRJ-2019-113,PRJ-2019-113-SOV-13,Kansas City Middle School - HVAC Systems,Turner Construction,-0.6191511419102138,0.5319072009641458,1.1510583428743597,9689.43,1.21774,0.0,3319000,2019-01-15,2021-04-13,0.1,Net 30,96100,2428325.782,0.732,1008,44500,0,0,52200,96700.0,54189.43,54189.43,628,10,638,79,0.0,94100,97.9,97.9188345473465,-0.0188345473465005,329850.0,60900.0,99,3,False,False,False,True,False,TAB by certified balancing contractor; one mobilization assumed,1,"low_margin, labor_overrun"
PRJ-2019-113,PRJ-2019-113-SOV-14,Kansas City Middle School - HVAC Systems,Turner Construction,-0.6191511419102138,0.5319072009641458,1.1510583428743597,13340.059999999998,1.978291447368421,0.0,3319000,2019-01-15,2021-04-13,0.1,Net 30,66900,2428325.782,0.732,690,30400,16400,0,0,48400.0,60140.06,60140.06,712,22,734,90,0.0,65500,97.9,97.90732436472346,-0.007324364723459,329850.0,92600.0,99,3,False,False,False,True,False,Startup includes 2 weeks of system commissioning support,1,"low_margin, labor_overrun"
PRJ-2019-113,PRJ-2019-113-SOV-15,Kansas City Middle School - HVAC Systems,Turner Construction,-0.6191511419102138,0.5319072009641458,1.1510583428743597,41492.92,4.526912328767123,0.0,3319000,2019-01-15,2021-04-13,0.1,Net 30,37100,2428325.782,0.732,332,14600,10000,0,0,24600.0,66092.92,66092.92,744,20,764,94,0.0,36300,97.8,97.84366576819409,-0.0436657681940744,329850.0,31700.0,99,3,False,True,False,True,False,"Closeout includes as-builts, O&M manuals, and owner training",1,"low_margin, labor_overrun"
PRJ-2019-114,PRJ-2019-114-SOV-15,Tampa Colocation Facility - HVAC,JE Dunn,0.4713621044953041,0.3495851189933436,-0.1217769855019604,-194247.45,0.2635945686900958,0.0,21934000,2019-02-10,2020-08-02,0.1,Net 30,272000,21581088.433,0.984,2602,156500,79000,0,0,235500.0,41252.55,41252.55,470,22,492,60,0.0,265900,97.8,97.75735294117646,0.0426470588235332,2179440.0,320000.0,45,5,True,False,False,True,False,"Closeout includes as-builts, O&M manuals, and owner training",1,underbilling
PRJ-2019-115,PRJ-2019-115-SOV-05,Phoenix Senior Living - HVAC Upgrade,JE Dunn,0.5092292367769873,0.2677814723167336,-0.2414477644602536,-1828235.52,0.1101897034516285,1.002,25864000,2019-03-01,2020-05-10,0.1,Net 30,2792500,28144190.653,1.088,31710,2057000,1035500,0,0,3321055.556,1264264.48,226660.22,2582,128,2710,325,1037604.26,2783000,99.7,99.6598030438675,0.0401969561325046,2566870.0,232000.0,95,5,True,False,False,True,False,Copper pricing based on current market rates,1,underbilling
PRJ-2019-115,PRJ-2019-115-SOV-06,Phoenix Senior Living - HVAC Upgrade,JE Dunn,0.5092292367769873,0.2677814723167336,-0.2414477644602536,-524753.3899999999,0.1577925777492786,1.002,25864000,2019-03-01,2020-05-10,0.1,Net 30,1113700,28144190.653,1.088,9616,623800,280700,0,0,973811.111,379746.61,98431.01,1102,48,1150,140,281315.60000000003,1111000,99.8,99.75756487384396,0.0424351261560502,2566870.0,232000.0,95,5,True,False,False,True,False,Refrigerant pricing per current market; lineset routing direct,0,underbilling
PRJ-2019-115,PRJ-2019-115-SOV-07,Phoenix Senior Living - HVAC Upgrade,JE Dunn,0.5092292367769873,0.2677814723167336,-0.2414477644602536,2136464.58,0.1065258172605426,2.0,25864000,2019-03-01,2020-05-10,0.1,Net 30,4365100,28144190.653,1.088,18863,1223600,0,3223300,0,4511300.0,3360064.58,130344.99,1364,102,1466,171,3229719.59,4354200,99.8,99.7502920895283,0.0497079104716959,2566870.0,302200.0,95,5,True,False,False,True,False,Equipment selections per approved substitution list; long lead items ordered at NTP,1,"material_overrun, underbilling"
PRJ-2019-115,PRJ-2019-115-SOV-10,Phoenix Senior Living - HVAC Upgrade,JE Dunn,0.5092292367769873,0.2677814723167336,-0.2414477644602536,-1019195.09,0.0995658812108375,1.002,25864000,2019-03-01,2020-05-10,0.1,Net 30,2041100,28144190.653,1.088,17468,1133100,521100,0,0,1854158.824,635004.91,112818.1,1266,80,1346,157,522186.81000000006,1987200,97.4,97.3592670618784,0.0407329381216072,2566870.0,391500.0,95,5,True,False,False,True,False,DDC installation per controls contractor scope; point count per I/O schedule,1,underbilling
PRJ-2019-116,PRJ-2019-116-SOV-04,Minneapolis Regional Medical Center - HVAC Upgrade,Turner Construction,0.5337241713913327,0.3098468556533073,-0.2238773157380253,-2471858.8200000003,0.0414551555803987,1.07,30690000,2019-01-28,2019-12-25,0.1,Net 30,3990300,31677964.646,1.032,44158,2683500,1442700,0,0,4797075.0,1654341.18,111244.91,1142,64,1206,143,1543096.27,3976700,99.7,99.65917349572712,0.0408265042728714,3047540.0,0.0,52,2,True,False,False,True,False,Productivity assumes 70% in accessible ceiling; 30% open areas,1,underbilling
PRJ-2019-118,PRJ-2019-118-SOV-07,Portland Unified School District - HVAC Modernization,JE Dunn,0.1222064412344057,0.2287371416064784,0.1065307003720726,404468.74,1.376141205412054,2.0,4569000,2019-03-12,2020-03-17,0.1,Net 30,522000,5163315.583,1.13,1215,81300,0,384800,0,470378.947,485768.74,111880.28,1246,76,1322,158,373888.46,520200,99.7,99.6551724137931,0.0448275862069067,453620.0,110600.0,54,5,True,False,False,True,False,Equipment selections per approved substitution list; long lead items ordered at NTP,1,"labor_overrun, material_overrun, underbilling"
PRJ-2019-120,PRJ-2019-120-SOV-06,Albuquerque Senior Living - HVAC Upgrade,DPR Construction,0.1134037183024569,0.2690185258178951,0.1556148075154381,-91834.95999999996,0.6654760552857677,0.985,7611000,2019-03-31,2020-12-16,0.1,Net 30,361100,8383894.907,1.102,4056,267700,151100,0,0,448544.444,326965.04000000004,178147.94,1960,106,2066,244,148817.1,360200,99.8,99.7507615618942,0.0492384381057888,756620.0,-4500.0,51,2,True,False,False,True,False,Refrigerant pricing per current market; lineset routing direct,1,underbilling
PRJ-2019-121,PRJ-2019-121-SOV-12,Columbus Surgery Center - Climate Control,DPR Construction,0.4792252157437454,0.3153501517847796,-0.1638750639589657,-571081.0399999999,0.124890775777414,2.0,47765000,2019-03-03,2021-05-26,0.1,Net 30,2198000,49249423.992,1.031,24611,1527500,0,0,1679100,3206600.0,956418.96,190770.66,2038,166,2204,260,765648.3,2144300,97.6,97.55686988171064,0.0431301182893406,4746660.0,2755200.0,86,5,True,False,False,True,False,Insulation by specialty sub; pricing based on current bid,1,"material_overrun, high_co_amount, underbilling"
PRJ-2019-121,PRJ-2019-121-SOV-14,Columbus Surgery Center - Climate Control,DPR Construction,0.4792252157437454,0.3153501517847796,-0.1638750639589657,-1111956.12,0.0688376185958254,0.0,47765000,2019-03-03,2021-05-26,0.1,Net 30,1234600,49249423.992,1.031,13586,843200,326800,0,0,1214378.947,58043.88,58043.88,654,44,698,82,0.0,1206900,97.8,97.7563583346833,0.0436416653166986,4746660.0,3207600.0,86,5,True,False,False,True,False,Startup includes 2 weeks of system commissioning support,1,"high_co_amount, underbilling"
PRJ-2019-122,PRJ-2019-122-SOV-07,Denver Office Park - Core & Shell MEP,Mortenson,0.1630112764651733,0.2601104633323105,0.0970991868671371,319817.92000000004,0.7078260482846253,2.0,3259000,2019-02-26,2020-03-18,0.1,Net 30,406200,3662317.141,1.124,1175,78700,0,353400,0,436242.105,398517.92,55705.91,636,36,672,80,342812.01,405600,99.9,99.8522895125554,0.0477104874446183,323590.0,0.0,15,2,True,False,False,True,False,Equipment selections per approved substitution list; long lead items ordered at NTP,1,"material_overrun, underbilling"
PRJ-2019-122,PRJ-2019-122-SOV-09,Denver Office Park - Core & Shell MEP,Mortenson,0.1630112764651733,0.2601104633323105,0.0970991868671371,279164.64,3.339819761904762,2.0,3259000,2019-02-26,2020-03-18,0.1,Net 30,225900,3662317.141,1.124,627,42000,0,186500,0,233166.667,321164.64,140272.43,1522,100,1622,192,180892.21,225000,99.6,99.601593625498,-0.0015936254980175,323590.0,0.0,15,0,False,False,False,True,False,VAV/FCU counts per schedule; BACnet integration by controls sub,1,"labor_overrun, material_overrun"
PRJ-2019-122,PRJ-2019-122-SOV-13,Denver Office Park - Core & Shell MEP,Mortenson,0.1630112764651733,0.2601104633323105,0.0970991868671371,-36012.479999999996,0.4027781094527363,0.0,3259000,2019-02-26,2020-03-18,0.1,Net 30,89500,3662317.141,1.124,901,60300,0,0,73800,134100.0,24287.52,24287.52,270,12,282,34,0.0,87400,97.7,97.6536312849162,0.0463687150838012,323590.0,0.0,15,2,True,False,False,True,False,TAB by certified balancing contractor; one mobilization assumed,1,underbilling
PRJ-2019-124,PRJ-2019-124-SOV-10,Sacramento Colocation Facility - HVAC,DPR Construction,0.3820138098780125,0.2327878607557274,-0.149225949122285,-394995.89,0.1558299519020551,0.954,6722000,2019-02-03,2019-12-31,0.1,Net 30,629700,7729546.885,1.15,6716,457400,193900,0,0,732017.647,256304.11,71276.62,788,44,832,98,185027.49,613700,97.5,97.45910751151342,0.0408924884865768,666750.0,99000.0,59,5,True,False,False,True,False,DDC installation per controls contractor scope; point count per I/O schedule,0,underbilling
PRJ-2019-124,PRJ-2019-124-SOV-13,Sacramento Colocation Facility - HVAC,DPR Construction,0.3820138098780125,0.2327878607557274,-0.149225949122285,-117884.66,0.2045569500674763,0.0,6722000,2019-02-03,2019-12-31,0.1,Net 30,196100,7729546.885,1.15,2176,148200,0,0,164400,312600.0,30315.34,30315.34,322,38,360,40,0.0,191700,97.8,97.7562468128506,0.0437531871494059,666750.0,284200.0,59,5,True,False,False,True,False,TAB by certified balancing contractor; one mobilization assumed,1,underbilling
PRJ-2019-125,PRJ-2019-125-SOV-06,Boston Mixed-Income Housing - Climate Control,DPR Construction,0.3412074758428919,0.2491414668057003,-0.0920660090371915,-328861.42000000004,0.3673262565495828,0.99,14385000,2019-01-11,2021-01-01,0.1,Net 30,846300,15734408.256,1.094,7847,515300,283600,0,0,856155.556,470038.58,189283.22,2044,128,2172,255,280755.36,844200,99.8,99.75186104218362,0.0481389578163771,1428450.0,637200.0,85,5,True,False,False,True,False,Refrigerant pricing per current market; lineset routing direct,1,underbilling
PRJ-2019-126,PRJ-2019-126-SOV-14,Cincinnati Surgery Center - Climate Control,DPR Construction,0.4911887385753157,0.3356752482615874,-0.1555134903137282,-869366.22,0.0630428494527184,0.0,42999000,2019-02-20,2020-09-29,0.1,Net 30,918000,42790023.22,0.995,9384,557300,347200,0,0,933831.579,35133.78,35133.78,426,16,442,55,0.0,895600,97.6,97.5599128540305,0.040087145969494,4272290.0,-558700.0,95,2,True,False,False,True,False,Startup includes 2 weeks of system commissioning support,1,underbilling
PRJ-2019-127,PRJ-2019-127-SOV-08,Phoenix Mixed-Use Tower - Mechanical,JE Dunn,0.4628192326332794,0.2886510500807754,-0.174168182552504,695486.05,0.1475692977365061,2.0,12380000,2019-02-25,2020-01-07,0.1,Net 30,1398900,13405722.618,1.083,5494,344600,0,954700,0,1317436.842,1040086.05,50852.38,540,44,584,70,989233.67,1395500,99.8,99.75695189077132,0.0430481092286783,1227800.0,825700.0,50,5,True,False,False,True,False,Chiller/boiler selections by owner; installation productivity assumes clear access,1,"material_overrun, high_co_amount, underbilling"
PRJ-2019-127,PRJ-2019-127-SOV-15,Phoenix Mixed-Use Tower - Mechanical,JE Dunn,0.4628192326332794,0.2886510500807754,-0.174168182552504,-163676.22,0.1646290268456375,0.0,12380000,2019-02-25,2020-01-07,0.1,Net 30,167700,13405722.618,1.083,1901,119200,64100,0,0,183300.0,19623.78,19623.78,210,8,218,26,0.0,163600,97.6,97.5551580202743,0.0448419797256889,1227800.0,37600.0,50,4,True,False,False,True,False,"Closeout includes as-builts, O&M manuals, and owner training",0,underbilling
PRJ-2019-128,PRJ-2019-128-SOV-01,Kansas City High School - New Construction,JE Dunn,-0.1289832396541074,0.275787523162446,0.4047707628165534,207357.89,3.131466452991453,0.0,3238000,2019-01-26,2020-09-19,0.1,Net 30,254900,3524081.45,1.088,2196,140400,91900,0,0,232300.0,439657.89,439657.89,4808,302,5110,591,0.0,254900,100.0,100.0,0.0,321820.0,0.0,37,0,False,False,False,True,False,Clear site access; no coordination delays; standard PM staffing,1,"low_margin, labor_overrun"
PRJ-2019-128,PRJ-2019-128-SOV-02,Kansas City High School - New Construction,JE Dunn,-0.1289832396541074,0.275787523162446,0.4047707628165534,79573.36000000002,3.4219098591549297,0.0,3238000,2019-01-26,2020-09-19,0.1,Net 30,65500,3524081.45,1.088,667,42600,23600,0,0,66200.0,145773.36000000002,145773.36000000002,1608,88,1696,201,0.0,65500,100.0,100.0,0.0,321820.0,0.0,37,0,False,False,False,True,False,Submittals prepared in-house; standard review cycles,1,"low_margin, labor_overrun"
PRJ-2019-128,PRJ-2019-128-SOV-03,Kansas City High School - New Construction,JE Dunn,-0.1289832396541074,0.275787523162446,0.4047707628165534,-36958.95000000001,0.8337031037414966,1.016,3238000,2019-01-26,2020-09-19,0.1,Net 30,344300,3524081.45,1.088,3678,235200,132200,0,0,408905.882,330441.05,196086.97,2184,122,2306,271,134354.08,344000,99.9,99.91286668602962,-0.0128666860296107,321820.0,-14900.0,37,0,False,False,False,True,False,70% shop fabrication; 30% field fab; standard material availability,0,low_margin
PRJ-2019-128,PRJ-2019-128-SOV-04,Kansas City High School - New Construction,JE Dunn,-0.1289832396541074,0.275787523162446,0.4047707628165534,-19079.179999999993,0.9004789204281062,1.017,3238000,2019-01-26,2020-09-19,0.1,Net 30,361500,3524081.45,1.088,3360,214900,137500,0,0,406125.0,333320.82,193512.92,2048,168,2216,253,139807.9,360700,99.8,99.7786998616874,0.0213001383125828,321820.0,0.0,37,0,False,False,False,True,False,Productivity assumes 70% in accessible ceiling; 30% open areas,0,low_margin
PRJ-2019-128,PRJ-2019-128-SOV-05,Kansas City High School - New Construction,JE Dunn,-0.1289832396541074,0.275787523162446,0.4047707628165534,-19460.719999999972,0.8969718944844125,1.017,3238000,2019-01-26,2020-09-19,0.1,Net 30,303900,3524081.45,1.088,3260,208500,121200,0,0,352866.667,310239.28,187018.64,2056,114,2170,256,123220.64,303400,99.8,99.83547219480091,-0.0354721948009313,321820.0,0.0,37,0,False,False,False,True,False,Copper pricing based on current market rates,0,low_margin
PRJ-2019-128,PRJ-2019-128-SOV-06,Kansas City High School - New Construction,JE Dunn,-0.1289832396541074,0.275787523162446,0.4047707628165534,-7154.920000000013,0.9227656488549618,1.018,3238000,2019-01-26,2020-09-19,0.1,Net 30,165100,3524081.45,1.088,1639,104800,52000,0,0,168444.444,149645.08,96705.84,1054,56,1110,133,52939.24,164900,99.9,99.87886129618413,0.021138703815879,321820.0,90800.0,37,3,False,False,False,True,False,Refrigerant pricing per current market; lineset routing direct,0,low_margin
PRJ-2019-128,PRJ-2019-128-SOV-07,Kansas City High School - New Construction,JE Dunn,-0.1289832396541074,0.275787523162446,0.4047707628165534,352947.08999999997,0.8290574102964119,2.0,3238000,2019-01-26,2020-09-19,0.1,Net 30,481000,3524081.45,1.088,2005,128200,0,368800,0,503747.368,481147.09,106285.16,1168,62,1230,148,374861.93,480600,99.9,99.91683991683992,-0.0168399168399133,321820.0,-62600.0,37,0,False,False,False,True,False,Equipment selections per approved substitution list; long lead items ordered at NTP,0,"low_margin, material_overrun"
PRJ-2019-128,PRJ-2019-128-SOV-08,Kansas City High School - New Construction,JE Dunn,-0.1289832396541074,0.275787523162446,0.4047707628165534,292985.47,1.1666861713106296,2.0,3238000,2019-01-26,2020-09-19,0.1,Net 30,343700,3524081.45,1.088,1516,96900,0,272400,0,374400.0,389885.47,113051.89,1214,54,1268,153,276833.57999999996,342700,99.7,99.70904858888564,-0.0090485888856477,321820.0,0.0,37,0,False,False,False,True,False,Chiller/boiler selections by owner; installation productivity assumes clear access,0,"low_margin, material_overrun"
PRJ-2019-128,PRJ-2019-128-SOV-09,Kansas City High School - New Construction,JE Dunn,-0.1289832396541074,0.275787523162446,0.4047707628165534,316510.91000000003,3.756106986027944,2.0,3238000,2019-01-26,2020-09-19,0.1,Net 30,246800,3524081.45,1.088,784,50100,0,175500,0,231166.667,366610.91,188180.96,2048,94,2142,254,178429.95,246300,99.8,99.79740680713128,0.0025931928687157,321820.0,-14900.0,37,0,False,False,False,True,False,VAV/FCU counts per schedule; BACnet integration by controls sub,1,"low_margin, labor_overrun, material_overrun"
PRJ-2019-128,PRJ-2019-128-SOV-10,Kansas City High School - New Construction,JE Dunn,-0.1289832396541074,0.275787523162446,0.4047707628165534,24028.910000000003,1.2274222,1.017,3238000,2019-01-26,2020-09-19,0.1,Net 30,182000,3524081.45,1.088,1564,100000,76500,0,0,194147.059,200528.91,122742.22,1336,64,1400,163,77786.69,177700,97.6,97.63736263736264,-0.0373626373626336,321820.0,0.0,37,0,False,False,False,True,False,DDC installation per controls contractor scope; point count per I/O schedule,1,"low_margin, labor_overrun"
PRJ-2019-128,PRJ-2019-128-SOV-11,Kansas City High School - New Construction,JE Dunn,-0.1289832396541074,0.275787523162446,0.4047707628165534,104259.16,2.4782142653352355,1.017,3238000,2019-01-26,2020-09-19,0.1,Net 30,122500,3524081.45,1.088,1096,70100,36900,0,0,114788.889,211259.16,173722.82,1972,84,2056,239,37536.34,119300,97.4,97.3877551020408,0.0122448979591922,321820.0,0.0,37,0,False,False,False,True,False,Programming based on approved sequences; 2 weeks for commissioning,1,"low_margin, labor_overrun"
PRJ-2019-128,PRJ-2019-128-SOV-12,Kansas City High School - New Construction,JE Dunn,-0.1289832396541074,0.275787523162446,0.4047707628165534,55883.359999999986,1.2458988272921108,2.0,3238000,2019-01-26,2020-09-19,0.1,Net 30,129800,3524081.45,1.088,1468,93800,0,0,102100,195900.0,149683.36,116865.31,1270,74,1344,159,32818.05,126800,97.7,97.68875192604008,0.0112480739599334,321820.0,14000.0,37,2,False,False,False,True,False,Insulation by specialty sub; pricing based on current bid,1,"low_margin, labor_overrun, material_overrun"
PRJ-2019-128,PRJ-2019-128-SOV-13,Kansas City High School - New Construction,JE Dunn,-0.1289832396541074,0.275787523162446,0.4047707628165534,-15602.4,0.7702150220913108,0.0,3238000,2019-01-26,2020-09-19,0.1,Net 30,108000,3524081.45,1.088,1062,67900,0,0,85000,152900.0,52297.6,52297.6,578,20,598,74,0.0,105400,97.6,97.5925925925926,0.007407407407399,321820.0,-3900.0,37,0,False,False,False,True,False,TAB by certified balancing contractor; one mobilization assumed,0,low_margin
PRJ-2019-128,PRJ-2019-128-SOV-14,Kansas City High School - New Construction,JE Dunn,-0.1289832396541074,0.275787523162446,0.4047707628165534,-22927.120000000003,1.0456581497797357,0.0,3238000,2019-01-26,2020-09-19,0.1,Net 30,79900,3524081.45,1.088,710,45400,25000,0,0,72789.474,47472.88,47472.88,522,40,562,68,0.0,78000,97.6,97.62202753441802,-0.0220275344180294,321820.0,43800.0,37,2,False,False,False,True,False,Startup includes 2 weeks of system commissioning support,0,low_margin
PRJ-2019-128,PRJ-2019-128-SOV-15,Kansas City High School - New Construction,JE Dunn,-0.1289832396541074,0.275787523162446,0.4047707628165534,-1715.1299999999974,1.4319780780780782,0.0,3238000,2019-01-26,2020-09-19,0.1,Net 30,49100,3524081.45,1.088,522,33300,16100,0,0,49400.0,47684.87,47684.87,532,30,562,67,0.0,48000,97.8,97.75967413441956,0.0403258655804421,321820.0,0.0,37,2,True,False,False,True,False,"Closeout includes as-builts, O&M manuals, and owner training",1,"low_margin, labor_overrun, underbilling"
PRJ-2019-129,PRJ-2019-129-SOV-11,Boston Colocation Facility - HVAC,Mortenson,0.4400316747084841,0.2859469240048251,-0.154084750703659,-148268.15000000002,0.4709045519713261,0.996,14922000,2019-01-06,2020-05-26,0.1,Net 30,481800,16083610.286,1.078,4277,279000,179500,0,0,489500.0,310231.85,131382.37,1406,100,1506,174,178849.48,470000,97.6,97.55085097550852,0.0491490244914842,1481800.0,0.0,38,2,True,False,False,True,False,Programming based on approved sequences; 2 weeks for commissioning,1,underbilling
PRJ-2019-129,PRJ-2019-129-SOV-12,Boston Colocation Facility - HVAC,Mortenson,0.4400316747084841,0.2859469240048251,-0.154084750703659,-77159.47000000003,0.1960448519579751,2.0,14922000,2019-01-06,2020-05-26,0.1,Net 30,839800,16083610.286,1.078,8024,523500,0,0,674400,1197900.0,446340.53,102629.48,1058,62,1120,133,343711.05,817600,97.4,97.35651345558466,0.0434865444153445,1481800.0,-58500.0,38,2,True,False,False,True,False,Insulation by specialty sub; pricing based on current bid,1,"material_overrun, underbilling"
PRJ-2019-130,PRJ-2019-130-SOV-03,Columbus Senior Living - HVAC Upgrade,Turner Construction,0.2516214305536284,0.3346191202997086,0.0829976897460801,-129705.43000000004,0.5853862058993637,1.063,7207000,2019-03-28,2020-03-09,0.1,Net 30,550800,7432384.485,1.031,5656,345800,215700,0,0,622523.529,431794.56999999995,202426.55,2212,126,2338,276,229368.02,548900,99.7,99.65504720406682,0.0449527959331845,714870.0,0.0,95,2,True,False,False,True,False,70% shop fabrication; 30% field fab; standard material availability,1,underbilling
PRJ-2019-130,PRJ-2019-130-SOV-09,Columbus Senior Living - HVAC Upgrade,Turner Construction,0.2516214305536284,0.3346191202997086,0.0829976897460801,529394.9299999999,2.6409469387755102,2.0,7207000,2019-03-28,2020-03-09,0.1,Net 30,543900,7432384.485,1.031,1443,88200,0,361800,0,459800.0,617594.9299999999,232931.52,2584,150,2734,320,384663.41,542000,99.7,99.6506710792425,0.0493289207575031,714870.0,423800.0,95,5,True,False,False,True,False,VAV/FCU counts per schedule; BACnet integration by controls sub,1,"labor_overrun, material_overrun, underbilling"
PRJ-2019-131,PRJ-2019-131-SOV-04,Cincinnati Hospital - Mechanical Systems Renovation,JE Dunn,0.5278165806451612,0.3016241822693435,-0.2261923983758176,-3312470.87,0.0778803465547583,1.072,44330000,2019-01-31,2020-10-06,0.1,Net 30,5332500,44991584.529,1.015,60926,3693500,1292500,0,0,5909375.0,1673529.13,287651.06,3208,154,3362,399,1385878.07,5319400,99.8,99.75433661509612,0.0456633849038894,4403070.0,2107300.0,61,5,True,False,False,True,False,Productivity assumes 70% in accessible ceiling; 30% open areas,1,"high_co_amount, underbilling"
PRJ-2019-131,PRJ-2019-131-SOV-15,Cincinnati Hospital - Mechanical Systems Renovation,JE Dunn,0.5278165806451612,0.3016241822693435,-0.2261923983758176,-569736.12,0.0941481958170535,0.0,44330000,2019-01-31,2020-10-06,0.1,Net 30,690600,44991584.529,1.015,7178,435100,175600,0,0,610700.0,40963.88,40963.88,470,26,496,60,0.0,675800,97.9,97.85693599768317,0.0430640023168393,4403070.0,0.0,61,2,True,False,False,True,False,"Closeout includes as-builts, O&M manuals, and owner training",1,underbilling
